-3.743743743743743835e+01,-6.871871871871870496e+01,-7.914581247914580331e+01,-8.435935935935935959e+01,-8.748748748748749904e+01,-8.958333333333334281e+01,-9.107142857142856940e+01,-9.217967967967966558e+01,-9.304860415971526777e+01,-9.374374374374374952e+01,-9.431818181818182723e+01,-9.478645311978645793e+01,-9.519230769230769340e+01,-9.553124553124553131e+01,-9.583333333333334281e+01,-9.608983983983983990e+01,-9.631984926102572331e+01,-9.652430207985763388e+01,-9.670723354933880955e+01,-9.686873747494990994e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.525050100200402881e+01,-3.737474949899798560e+01,-5.824983299933199987e+01,-6.868737474949898569e+01,-7.494989979959920845e+01,-7.916666666666665719e+01,-8.214285714285712459e+01,-8.434368737474949285e+01,-8.608327766644399048e+01,-8.747494989979959712e+01,-8.863636363636364024e+01,-8.954149933065595235e+01,-9.036534607676892961e+01,-9.103557085484796119e+01,-9.164996659986640282e+01,-9.215612449799196781e+01,-9.263232347047035375e+01,-9.304163883322199524e+01,-9.339463115620377209e+01,-9.371227364185111242e+01,-9.402371390323197886e+01,-9.428388512895554641e+01,-9.452138849929873743e+01,-9.476022803487592228e+01,-9.495967741935483275e+01,-9.515353598014888803e+01,-9.532360643471754713e+01,-9.549971198156681851e+01,-9.564611633577150940e+01,-9.579124579124579952e+01,-9.591876714117800873e+01,-9.604630566801618841e+01,-9.616611458716722893e+01,-9.627887592283877893e+01
8.882175226586103634e+01,-5.589123867069483609e+00,-3.705941591137965219e+01,-5.279456193353474447e+01,-6.223564954682780126e+01,-6.862449799196787126e+01,-7.310671256454388356e+01,-7.639728096676736868e+01,-7.901980530379320555e+01,-8.111782477341390063e+01,-8.288608981380065188e+01,-8.426485397784490772e+01,-8.551899907321593730e+01,-8.651273198100992090e+01,-8.744979919678715419e+01,-8.819864048338369855e+01,-8.892629340892983691e+01,-8.950990265189660988e+01,-9.006201303863889507e+01,-9.053030303030303116e+01,-9.100848798733994727e+01,-9.136501796076262849e+01,-9.174045196246861167e+01,-9.210858585858585457e+01,-9.240121580547112501e+01,-9.267120075046904049e+01,-9.294263775971093366e+01,-9.321537125488492848e+01,-9.342935239697224858e+01,-9.362895005096839895e+01,-9.383446779125974047e+01,-9.402714067278287757e+01,-9.420813640997126015e+01,-9.436124142908698786e+01
1.530364372469636294e+02,2.651821862348181114e+01,-1.565452091767879850e+01,-3.674089068825909976e+01,-4.939271255060727839e+01,-5.799731182795698459e+01,-6.399769585253455517e+01,-6.837044534412954988e+01,-7.188484030589292217e+01,-7.469635627530362854e+01,-7.708944281524925657e+01,-7.891363022941969518e+01,-8.061414392059553791e+01,-8.192596876807402850e+01,-8.319892473118279952e+01,-8.418522267206476783e+01,-8.517552182163187524e+01,-8.594242015294646819e+01,-8.668229277647559172e+01,-8.729674796747966070e+01,-8.795064584538269514e+01,-8.840445269016696273e+01,-8.890860692102928908e+01,-8.941395663956640760e+01,-8.979591836734694255e+01,-9.014817150063051088e+01,-9.051305403764419566e+01,-9.088921282798834511e+01,-9.116732617297907382e+01,-9.142661179698215790e+01,-9.170317270675694488e+01,-9.196244855967078990e+01,-9.220601072452923574e+01,-9.240398638794360409e+01
2.172588832487309389e+02,5.862944162436548368e+01,5.752961082910347024e+00,-2.068527918781725816e+01,-3.654822335025379232e+01,-4.739057239057238036e+01,-5.490620490620489136e+01,-6.034263959390862908e+01,-6.474901297236321795e+01,-6.827411167512688905e+01,-7.130394857667583608e+01,-7.356175972927240991e+01,-7.571872571872570745e+01,-7.733865119651920850e+01,-7.884940778341793077e+01,-8.007015306122448806e+01,-8.133771275007464396e+01,-8.237450648618161608e+01,-8.330216403954047166e+01,-8.397435897435896379e+01,-8.481535471331389431e+01,-8.543123543123543584e+01,-8.606465997770345666e+01,-8.671343537414966818e+01,-8.711340206185566615e+01,-8.760904044409198832e+01,-8.806796487208858082e+01,-8.855311355311354760e+01,-8.883330355547614943e+01,-8.920552677029361632e+01,-8.955373558415510615e+01,-8.982747395833334281e+01,-9.013573232323231821e+01,-9.042585784313726549e+01
2.834355828220859621e+02,9.171779141104296684e+01,2.781186094069531478e+01,-4.141104294478515691e+00,-2.331288343558280829e+01,-3.648373983739836746e+01,-4.555749128919859459e+01,-5.207055214723925474e+01,-5.739604635310156056e+01,-6.165644171779140237e+01,-6.535476718403546670e+01,-6.804703476482616509e+01,-7.068480300187617615e+01,-7.261174408413673120e+01,-7.459349593495933561e+01,-7.588734567901234129e+01,-7.744496571634789461e+01,-7.869802317655076251e+01,-7.981917985146915839e+01,-8.070987654320987303e+01,-8.162845385067606685e+01,-8.235460191981931644e+01,-8.312179314069673808e+01,-8.392489711934155139e+01,-8.437500000000000000e+01,-8.497596153846154721e+01,-8.553240740740740478e+01,-8.613575865128659359e+01,-8.644545651702451039e+01,-8.689727463312368627e+01,-8.731994319334549459e+01,-8.771619496855346654e+01,-8.801304181051015973e+01,-8.836559940431870075e+01
3.496402877697841518e+02,1.248201438848920617e+02,4.988009592326142894e+01,1.241007194244603440e+01,-1.007194244604316324e+01,-2.559523809523808069e+01,-3.622448979591835183e+01,-4.379496402877698102e+01,-5.003996802557952606e+01,-5.503597122302156208e+01,-5.941558441558439796e+01,-6.252997601918464454e+01,-6.565934065934065700e+01,-6.765010351966874680e+01,-7.002398081534772700e+01,-7.169384057971012680e+01,-7.355057130765973739e+01,-7.501998401278977724e+01,-7.633472169632715065e+01,-7.718978102189780088e+01,-7.843340234644583120e+01,-7.926343729263437865e+01,-8.016502697556330759e+01,-8.099148418491483881e+01,-8.161764705882352189e+01,-8.232466063348415730e+01,-8.297930283224400227e+01,-8.358718487394956753e+01,-8.403575989782885358e+01,-8.456790123456789843e+01,-8.506571087216248372e+01,-8.542444029850746290e+01,-8.586612392582541986e+01,-8.628182616330113319e+01
4.165289256198347516e+02,1.582644628099173758e+02,7.217630853994494089e+01,2.913223140495869146e+01,3.305785123966946237e+00,-1.461748633879779646e+01,-2.681498829039809451e+01,-3.543388429752065605e+01,-4.260789715335167926e+01,-4.834710743801651489e+01,-5.342771982116241958e+01,-5.659722222222222143e+01,-6.026700572155117186e+01,-6.279761904761904390e+01,-6.556473829201101466e+01,-6.744791666666665719e+01,-6.961594555177443056e+01,-7.130394857667585029e+01,-7.258771929824561653e+01,-7.373949579831932510e+01,-7.519841269841269593e+01,-7.612681436210847608e+01,-7.697126013264552569e+01,-7.811624649859943759e+01,-7.881355932203388193e+01,-7.962842242503259627e+01,-8.021525799303576321e+01,-8.108353510895882721e+01,-8.157972295903330462e+01,-8.219373219373218831e+01,-8.261957730812012812e+01,-8.316271551724138078e+01,-8.367293625914315669e+01,-8.415314401622717355e+01
4.896226415094340609e+02,1.948113207547170020e+02,9.654088050314469172e+01,4.740566037735851523e+01,1.792452830188679513e+01,-2.647975077881600026e+00,-1.655540720961279533e+01,-2.629716981132074238e+01,-3.448637316561844557e+01,-4.103773584905659533e+01,-4.689889549702632365e+01,-5.086477987421383062e+01,-5.506829618979151064e+01,-5.788409703504044046e+01,-6.105919003115264587e+01,-6.314858490566037830e+01,-6.564046179219351984e+01,-6.724318658280922989e+01,-6.896722939424032006e+01,-7.023809523809522659e+01,-7.192273135669361750e+01,-7.268356643356642621e+01,-7.387123745819397413e+01,-7.519841269841269593e+01,-7.596153846153845279e+01,-7.666168782673636883e+01,-7.752606975907947628e+01,-7.853708791208791240e+01,-7.907599598259122331e+01,-7.957516339869280841e+01,-8.023402909550915751e+01,-8.085171568627451677e+01,-8.143196672608436870e+01,-8.179965055329063262e+01
5.578947368421053170e+02,2.289473684210526585e+02,1.192982456140350820e+02,6.447368421052634346e+01,3.157894736842108330e+01,8.506944444444449971e+00,-6.994047619047613296e+00,-1.776315789473683182e+01,-2.690058479532162039e+01,-3.421052631578945125e+01,-4.081439393939393057e+01,-4.517543859649123306e+01,-4.991987179487180271e+01,-5.300751879699249258e+01,-5.659722222222222854e+01,-5.844414893617021534e+01,-6.130030959752323128e+01,-6.345029239766082441e+01,-6.537396121883656974e+01,-6.675531914893616658e+01,-6.833839918946301850e+01,-6.945259042033235630e+01,-7.078073866292659488e+01,-7.229609929078013408e+01,-7.282608695652173481e+01,-7.387123745819398835e+01,-7.483896940418679833e+01,-7.599846390168970345e+01,-7.631678666161425895e+01,-7.710622710622709519e+01,-7.784473590925202302e+01,-7.853708791208791240e+01,-7.895622895622895498e+01,-7.957516339869280841e+01
