5.996268656716417809e+02,2.498134328358208904e+02,1.332089552238805652e+02,7.490671641791044522e+01,3.992537313432833201e+01,1.574074074074072271e+01,-7.936507936508019334e-01,-1.254664179104477739e+01,-2.226368159203979502e+01,-3.003731343283580912e+01,-3.686868686868686495e+01,-4.125939849624060685e+01,-4.618254879448910799e+01,-4.965091299677767722e+01,-5.335820895522388696e+01,-5.594454887218045513e+01,-5.884547848990342800e+01,-6.113184079601990106e+01,-6.290067273446775431e+01,-6.448863636363635976e+01,-6.643394199785177534e+01,-6.771694214876032447e+01,-6.888483239296381555e+01,-7.040719696969696884e+01,-7.137404580152671940e+01,-7.247504403992954281e+01,-7.329059829059829667e+01,-7.444111232279171020e+01,-7.513262599469496195e+01,-7.596153846153845279e+01,-7.655663915978995249e+01,-7.728924418604651692e+01,-7.797744890768146320e+01,-7.862517099863201508e+01
6.684426229508197821e+02,2.842213114754098910e+02,1.561475409836065751e+02,9.211065573770494552e+01,5.368852459016395784e+01,2.703252032520324732e+01,8.885017421602793064e+00,-3.944672131147530791e+00,-1.461748633879780357e+01,-2.315573770491802108e+01,-3.070953436807095471e+01,-3.596311475409835623e+01,-4.136960600375234520e+01,-4.511124121779860019e+01,-4.918699186991870675e+01,-5.197233606557376362e+01,-5.479749276759883969e+01,-5.730874316939890889e+01,-5.955565142364107345e+01,-6.126033057851240216e+01,-6.340749414519905969e+01,-6.448863636363635976e+01,-6.603260869565217206e+01,-6.771694214876032447e+01,-6.875000000000000000e+01,-6.969941822882999816e+01,-7.082166199813258345e+01,-7.209821428571427759e+01,-7.260374050263004619e+01,-7.351694915254238083e+01,-7.437124111536358839e+01,-7.517213983050848469e+01,-7.592449922958397224e+01,-7.643288084464555254e+01
7.296460176991150774e+02,3.148230088495575387e+02,1.765486725663716925e+02,1.074115044247787552e+02,6.592920353982299275e+01,3.706140350877193868e+01,1.748120300751880762e+01,3.705752212389379352e+00,-7.817109144542754962e+00,-1.703539823008848231e+01,-2.523923444976077235e+01,-3.024553571428572241e+01,-3.618107556160654781e+01,-4.021045918367348548e+01,-4.469026548672567856e+01,-4.768415178571429180e+01,-5.119729307652265504e+01,-5.390855457227139169e+01,-5.594454887218045513e+01,-5.777027027027027373e+01,-6.014030612244898322e+01,-6.160933660933660860e+01,-6.294466403162055457e+01,-6.480855855855855907e+01,-6.590909090909092072e+01,-6.722027972027973419e+01,-6.843434343434343248e+01,-6.956168831168831446e+01,-7.034166403037013993e+01,-7.133027522935779530e+01,-7.199820788530466587e+01,-7.287326388888888573e+01,-7.369528619528620084e+01,-7.446895424836601762e+01
7.928571428571428896e+02,3.464285714285714448e+02,1.976190476190475920e+02,1.232142857142857224e+02,7.857142857142855519e+01,4.740566037735849392e+01,2.634770889487874257e+01,1.160714285714286120e+01,1.602564102564096871e-01,-9.855769230769217515e+00,-1.883116883116883145e+01,-2.487980769230769695e+01,-3.131868131868134242e+01,-3.561126373626374431e+01,-4.047619047619048871e+01,-4.365985576923078071e+01,-4.747899159663865021e+01,-5.039682539682539186e+01,-5.255566801619433193e+01,-5.449029126213591212e+01,-5.707417582417582480e+01,-5.862753751103265643e+01,-6.003836317135551326e+01,-6.207524271844660291e+01,-6.323529411764705799e+01,-6.464932126696832881e+01,-6.562156215621563149e+01,-6.717436974789916349e+01,-6.799248890406282442e+01,-6.905940594059404702e+01,-6.975806451612903913e+01,-7.070312500000000000e+01,-7.159090909090909349e+01,-7.242647058823530415e+01
8.566326530612243459e+02,3.783163265306121730e+02,2.188775510204082195e+02,1.391581632653060865e+02,9.132653061224489477e+01,5.782828282828283051e+01,3.528138528138529040e+01,1.957908163265305035e+01,6.292517006802733626e+00,-3.350515463917513870e+00,-1.303339517625230570e+01,-1.945876288659794540e+01,-2.641287284144426906e+01,-3.096465390279824348e+01,-3.622448979591838025e+01,-3.959407216494845727e+01,-4.372749099639856496e+01,-4.685374149659864429e+01,-4.913185024416711855e+01,-5.117187500000000000e+01,-5.397643593519882899e+01,-5.561079545454546036e+01,-5.709382151029749508e+01,-5.930989583333333570e+01,-6.052631578947368496e+01,-6.204453441295546412e+01,-6.306146572104018588e+01,-6.475563909774437832e+01,-6.560895084372707231e+01,-6.675531914893618080e+01,-6.748178980228928481e+01,-6.849798387096774377e+01,-6.945259042033235630e+01,-7.035104364326375048e+01
9.190217391304347530e+02,4.095108695652173765e+02,2.396739130434782794e+02,1.547554347826086882e+02,1.038043478260869676e+02,6.801075268817203323e+01,4.400921658986176510e+01,2.737771739130434412e+01,1.446886446886448496e+01,3.021978021978055651e+00,-7.361660079051379313e+00,-1.414835164835165315e+01,-2.161371237458195083e+01,-2.641287284144429037e+01,-3.206521739130435833e+01,-3.561126373626374431e+01,-4.005754475703324857e+01,-4.338768115942028913e+01,-4.577790630422208551e+01,-4.791666666666667140e+01,-5.094191522762952218e+01,-5.265151515151514872e+01,-5.420127015144113614e+01,-5.659722222222222143e+01,-5.786516853932583615e+01,-5.948573898012099193e+01,-6.054292929292929415e+01,-6.237961476725521948e+01,-6.326410658307211321e+01,-6.448863636363635976e+01,-6.523915461624027046e+01,-6.632543103448276156e+01,-6.734587251828631338e+01,-6.830628803245434710e+01
9.901162790697671880e+02,4.450581395348835940e+02,2.633720930232558430e+02,1.725290697674417970e+02,1.180232558139535257e+02,7.959770114942527641e+01,5.394088669950740922e+01,3.626453488372089851e+01,2.112403100775197373e+01,9.011627906976759306e+00,-2.037617554858939251e+00,-9.156976744186041017e+00,-1.710875331564987079e+01,-2.213455149501663044e+01,-2.816091954022989086e+01,-3.186773255813955075e+01,-3.661257606490872263e+01,-3.943798449612404511e+01,-4.262545899632802815e+01,-4.485294117647058698e+01,-4.808970099667774178e+01,-4.926948051948050988e+01,-5.147515527950310599e+01,-5.404411764705881893e+01,-5.535714285714286120e+01,-5.655699721964781901e+01,-5.816599732262383782e+01,-6.014030612244898322e+01,-6.105110095554633176e+01,-6.234939759036144125e+01,-6.311959087332807883e+01,-6.427210365853659368e+01,-6.535476718403548091e+01,-6.637374461979914031e+01
1.043292682926829229e+03,4.716463414634145579e+02,2.810975609756097811e+02,1.858231707317072789e+02,1.286585365853658232e+02,8.825301204819275824e+01,6.135972461273668443e+01,4.291158536585364658e+01,2.703252032520324732e+01,1.432926829268292934e+01,2.683461117196062062e+00,-4.725609756097560066e+00,-1.205440900562853024e+01,-1.732804232804233635e+01,-2.378048780487807079e+01,-2.766203703703703454e+01,-3.274748923959828062e+01,-3.648373983739837456e+01,-3.982670089858794427e+01,-4.140625000000001421e+01,-4.488536155202822187e+01,-4.673295454545453964e+01,-4.904891304347825809e+01,-5.177469135802468259e+01,-5.253164556962025245e+01,-5.435735150925025039e+01,-5.604781997187060227e+01,-5.814732142857143060e+01,-5.855437665782494605e+01,-5.993589743589743080e+01,-6.122828784119107581e+01,-6.243990384615385381e+01,-6.310507674144037082e+01,-6.419022154316273543e+01
1.101923076923076906e+03,5.009615384615383959e+02,3.006410256410256352e+02,2.004807692307691980e+02,1.403846153846153868e+02,9.778481012658224358e+01,6.952983725135624127e+01,5.024038461538460609e+01,3.354700854700853796e+01,2.019230769230770761e+01,7.882623705408531301e+00,1.602564102564096871e-01,-8.714703018500502552e+00,-1.303339517625231636e+01,-1.987179487179489001e+01,-2.390422077922077548e+01,-2.929864253393665763e+01,-3.322649572649572747e+01,-3.674089068825910687e+01,-3.832236842105263008e+01,-4.202226345083487047e+01,-4.392942583732057926e+01,-4.636727688787185286e+01,-4.926948051948052409e+01,-5.000000000000000000e+01,-5.192307692307692690e+01,-5.370370370370372370e+01,-5.594454887218045513e+01,-5.631407269338304644e+01,-5.777027027027025952e+01,-5.913251961639058862e+01,-6.040962837837837895e+01,-6.160933660933660860e+01,-6.222804190169218685e+01
1.166891891891891873e+03,5.334459459459459367e+02,3.222972972972972912e+02,2.167229729729729684e+02,1.533783783783783861e+02,1.083333333333333002e+02,7.857142857142859782e+01,5.836148648648649129e+01,4.076576576576578503e+01,2.668918918918918948e+01,1.363636363636364734e+01,5.574324324324320123e+00,-3.846153846153854694e+00,-9.507722007722019697e+00,-1.666666666666667496e+01,-2.081925675675675436e+01,-2.647058823529412308e+01,-2.961711711711711814e+01,-3.332147937411095029e+01,-3.578767123287670415e+01,-3.967181467181467269e+01,-4.162515566625155827e+01,-4.338768115942028913e+01,-4.648972602739724636e+01,-4.791666666666667140e+01,-4.991987179487179560e+01,-5.177469135802469680e+01,-5.349702380952382441e+01,-5.446818844099077239e+01,-5.598591549295773717e+01,-5.740572467060427186e+01,-5.873679577464790214e+01,-5.941558441558441217e+01,-6.060924369747900187e+01
1.220422535211267359e+03,5.602112676056336795e+02,3.401408450704225288e+02,2.301056338028168682e+02,1.640845070422535059e+02,1.170138888888888857e+02,8.601190476190477341e+01,6.505281690140843409e+01,4.671361502347419759e+01,3.204225352112679559e+01,1.837121212121213176e+01,1.003521126760562510e+01,1.602564102564096871e-01,-5.684104627766606299e+00,-1.319444444444447484e+01,-1.747359154929578651e+01,-2.340686274509804576e+01,-2.664319248826292252e+01,-3.050407709414380975e+01,-3.303571428571429180e+01,-3.712273641851106731e+01,-3.912337662337661470e+01,-4.092627599243856196e+01,-4.419642857142856940e+01,-4.565217391304348382e+01,-4.774247491638796959e+01,-4.967793880837358955e+01,-5.147515527950311309e+01,-5.245943204868155618e+01,-5.404411764705881893e+01,-5.552656546489562572e+01,-5.691636029411765207e+01,-5.759837177747626669e+01,-5.884547848990342800e+01
1.258695652173913004e+03,5.793478260869565020e+02,3.528985507246376869e+02,2.396739130434782794e+02,1.717391304347826235e+02,1.232142857142857224e+02,9.132653061224490898e+01,6.983695652173913970e+01,5.096618357487921003e+01,3.586956521739133308e+01,2.175324675324677060e+01,1.322463768115942351e+01,4.515050167224066158e+00,-1.523109243697495785e+00,-9.420289855072482510e+00,-1.383272058823530415e+01,-2.007672634271101586e+01,-2.451690821256039499e+01,-2.848970251716247404e+01,-3.003731343283583399e+01,-3.434873949579832697e+01,-3.639755766621438937e+01,-3.916288124594419173e+01,-4.255514705882353610e+01,-4.402985074626866435e+01,-4.536713286713287374e+01,-4.739057239057239457e+01,-5.002665245202560129e+01,-5.101880877742948428e+01,-5.265151515151514872e+01,-5.347394540942929098e+01,-5.492788461538461320e+01,-5.629370629370629331e+01,-5.757918552036198889e+01
1.320454545454545269e+03,6.102272727272726343e+02,3.734848484848484418e+02,2.551136363636363171e+02,1.840909090909090935e+02,1.332089552238805652e+02,9.989339019189766589e+01,7.755681818181815856e+01,5.782828282828283051e+01,4.204545454545456096e+01,2.720488466757122836e+01,1.837121212121211045e+01,7.634902411021782243e+00,1.461038961038951811e+00,-6.716417910447769479e+00,-1.122159090909091717e+01,-1.769095697980683823e+01,-2.226368159203980923e+01,-2.523923444976077235e+01,-2.788461538461539746e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
