-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,3.571428571428823062e+01,4.285714285714588101e+01,4.285714285714588101e+01,5.000000000000353140e+01,6.428571428571881086e+01,7.857142857143411163e+01,1.000000000000070628e+02,7.142857142857646835e+00,1.428571428571529367e+01
2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,3.571428571428823062e+01,3.571428571428823062e+01,4.285714285714588101e+01,4.285714285714588101e+01,5.000000000000353140e+01,5.714285714286117468e+01,6.428571428571881086e+01,7.857142857143411163e+01,9.285714285714941241e+01,-1.428571428571529367e+01,4.285714285714588101e+01,9.285714285714941241e+01
2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,3.571428571428823062e+01,3.571428571428823062e+01,3.571428571428823062e+01,4.285714285714588101e+01,5.000000000000353140e+01,5.714285714286117468e+01,6.428571428571881086e+01,7.857142857143411163e+01,9.285714285714941241e+01,-2.142857142857294050e+01,4.285714285714588101e+01,8.571428571429176202e+01
2.142857142857294050e+01,2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,3.571428571428823062e+01,3.571428571428823062e+01,4.285714285714588101e+01,4.285714285714588101e+01,5.000000000000353140e+01,5.714285714286117468e+01,7.142857142857646124e+01,8.571428571429176202e+01,-2.857142857143058734e+01,2.857142857143058734e+01,5.714285714286117468e+01
2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,3.571428571428823062e+01,3.571428571428823062e+01,4.285714285714588101e+01,4.285714285714588101e+01,5.714285714286117468e+01,6.428571428571881086e+01,7.857142857143411163e+01,-3.571428571428823062e+01,1.428571428571529367e+01,2.142857142857294050e+01
2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,3.571428571428823062e+01,3.571428571428823062e+01,4.285714285714588101e+01,5.000000000000353140e+01,5.714285714286117468e+01,7.142857142857646124e+01,9.285714285714941241e+01,-0.000000000000000000e+00,-7.142857142857646835e+00
2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,3.571428571428823062e+01,3.571428571428823062e+01,4.285714285714588101e+01,5.000000000000353140e+01,6.428571428571881086e+01,8.571428571429176202e+01,-1.428571428571529367e+01,-2.857142857143058734e+01
1.428571428571529367e+01,1.428571428571529367e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.857142857143058734e+01,2.857142857143058734e+01,2.857142857143058734e+01,3.571428571428823062e+01,4.285714285714588101e+01,5.000000000000353140e+01,5.714285714286117468e+01,7.857142857143411163e+01,-2.142857142857294050e+01,9.285714285714941241e+01
1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.857142857143058734e+01,2.857142857143058734e+01,3.571428571428823062e+01,3.571428571428823062e+01,4.285714285714588101e+01,5.714285714286117468e+01,7.142857142857646124e+01,-3.571428571428823062e+01,7.142857142857646124e+01
1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.857142857143058734e+01,2.857142857143058734e+01,3.571428571428823062e+01,4.285714285714588101e+01,5.000000000000353140e+01,7.142857142857646124e+01,1.000000000000070628e+02,5.714285714286117468e+01
1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.857142857143058734e+01,3.571428571428823062e+01,3.571428571428823062e+01,5.000000000000353140e+01,6.428571428571881086e+01,9.285714285714941241e+01,4.285714285714588101e+01
1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.857142857143058734e+01,2.857142857143058734e+01,3.571428571428823062e+01,4.285714285714588101e+01,5.714285714286117468e+01,8.571428571429176202e+01,2.857142857143058734e+01
1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,1.428571428571529367e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.142857142857294050e+01,2.857142857143058734e+01,3.571428571428823062e+01,4.285714285714588101e+01,5.714285714286117468e+01,8.571428571429176202e+01,2.142857142857294050e+01
